"","Rat_EntrezGene.ID","Mouse_EntrezGene.ID","MouseVsRat_EntrezGene.ID"
"14181","362187","68201","68201_362187"
"14182","498024","70382","70382_498024"
"14183","315914","75746","75746_315914"
"14184","687713","68778","68778_687713"
"14185","308576","59047","59047_308576"
"14186","680885","67085","67085_680885"
"14187","85244","20686","20686_85244"
"14188","302964","212733","212733_302964"
"14189","289399","67313","67313_289399"
"14190","316406","73467","73467_316406"
"14191","303861","71756","71756_303861"
"14192","297607","28040","28040_297607"
"14193","100362696","70864","70864_100362696"
"14194","102552474","75775","75775_102552474"
"14195","100909677","74910","74910_100909677"
"14196","362966","74039","74039_362966"
"14197","298384","74098","74098_298384"
"14198","679068","66399","66399_679068"
"14199","680317","19011","19011_680317"
"14200","56769","66706","66706_56769"
"14201","315423","74360","74360_315423"
"14202","303584","353047","353047_303584"
"14203","246120","71772","71772_246120"
"14204","311633","415115","415115_311633"
"14205","114635","231712","231712_114635"
"14206","294311","80748","80748_294311"
"14207","361506","232798","232798_361506"
"14208","361016","74430","74430_361016"
"14209","252827","66971","66971_252827"
"14210","293154","14276","14276_293154"
"14211","171049","14275","14275_171049"
"14212","690037","64931","64931_690037"
"14213","100363310","66060","66060_100363310"
"14214","686506","75530","75530_686506"
"14215","500251","232210","232210_500251"
"14216","114511","13723","13723_114511"
"14217","298096","71354","71354_298096"
"14218","366004","329360","329360_366004"
"14219","305984","108912","108912_305984"
"14220","63835","12477","12477_63835"
"14221","363118","74080","74080_363118"
"14222","302935","170644","170644_302935"
"14223","316313","13518","13518_316313"
"14224","685325","70503","70503_685325"
"14225","691031","72729","72729_691031"
"14226","293107","70054","70054_293107"
"14227","360946","78796","78796_360946"
"14228","362220","76161","76161_362220"
"14229","298184","68268","68268_298184"
"14230","498265","381306","381306_498265"
"14231","64562","108097","108097_64562"
"14232","727679","57028","57028_727679"
"14233","681352","68614","68614_681352"
"14234","497863","66690","66690_497863"
"14235","296472","20811","20811_296472"
"14236","362526","72429","72429_362526"
"14237","291975","102124","102124_291975"
"14238","310775","321000","321000_310775"
"14239","304176","67609","67609_304176"
"14240","498122","72307","72307_498122"
"14241","306771","74257","74257_306771"
"14242","691411","381836","381836_691411"
"14243","365299","12173","12173_365299"
"14244","303823","71751","71751_303823"
"14245","293783","107321","107321_293783"
"14246","316344","56210","56210_316344"
"14247","310538","329679","329679_310538"
"14248","246282","109910","109910_246282"
"14249","691223","100503311","100503311_691223"
"14250","304928","69962","69962_304928"
"14251","363326","70785","70785_363326"
"14252","687827","14841","14841_687827"
"14253","171381","73728","73728_171381"
"14254","65031","13446","13446_65031"
"14255","309167","104401","104401_309167"
"14256","680752","72315","72315_680752"
"14257","100174910","77422","77422_100174910"
"14258","100359752","100503964","100503964_100359752"
"14259","296603","22325","22325_296603"
"14260","502091","68867","68867_502091"
"14261","292758","24030","24030_292758"
"14262","293498","233879","233879_293498"
"14263","291944","73301","73301_291944"
"14264","293890","77836","77836_293890"
"14265","100361923","22781","22781_100361923"
"14266","140656","117586","117586_140656"
"14267","171553","215493","215493_171553"
"14268","63888","239559","239559_63888"
"14269","685758","333424","333424_685758"
"14270","289797","268379","268379_289797"
"14271","293442","320631","320631_293442"
"14272","287112","381072","381072_287112"
"14273","84356","26874","26874_84356"
"14274","313917","57742","57742_313917"
"14275","311720","241850","241850_311720"
"14276","316122","67469","67469_316122"
"14277","690470","381411","381411_690470"
"14278","140473","59289","59289_140473"
"14279","170570","74156","74156_170570"
"14280","252898","93732","93732_252898"
"14281","56780","56318","56318_56780"
"14282","308569","100503991","100503991_308569"
"14283","500316","54137","54137_500316"
"14284","60353","11451","11451_60353"
"14285","246263","233799","233799_246263"
"14286","353317","233801","233801_353317"
"14287","361637","272428","272428_361637"
"14288","294732","238880","238880_294732"
"14289","102552318","102636989","102636989_102552318"
"14290","25365","11468","11468_25365"
"14291","100911682","70362","70362_100911682"
"14292","316000","67722","67722_316000"
"14293","298017","11470","11470_298017"
"14294","313183","11471","11471_313183"
"14295","314659","69481","69481_314659"
"14296","294010","54130","54130_294010"
"14297","302796","73360","73360_302796"
"14298","298671","73353","73353_298671"
"14299","365763","76652","76652_365763"
"14300","245921","269275","269275_245921"
"14301","57029","13524","13524_57029"
"14302","56777","280668","280668_56777"
"14303","100360238","280667","280667_100360238"
"14304","56806","11495","11495_56806"
"14305","290774","13526","13526_290774"
"14306","690547","71078","71078_690547"
"14307","361170","353188","353188_361170"
"14308","57021","11497","11497_57021"
"14309","498654","11499","11499_498654"
"14310","309837","237360","237360_309837"
"14311","306664","271127","271127_306664"
"14312","361332","240322","240322_361332"
"14313","66015","240913","240913_66015"
"14314","304135","23794","23794_304135"
"14315","315879","108153","108153_315879"
"14316","362539","77739","77739_362539"
"14317","59320","271639","271639_59320"
"14318","54223","104110","104110_54223"
"14319","450235","52614","52614_450235"
"14320","100361007","246747","246747_100361007"
"14321","361594","68048","68048_361594"
"14322","282708","280662","280662_282708"
"14323","24177","11576","11576_24177"
"14324","308724","244071","244071_308724"
"14325","500076","76223","76223_500076"
"14326","81722","11596","11596_81722"
"14327","311821","67512","67512_311821"
"14328","305577","268390","268390_305577"
"14329","293522","170812","170812_293522"
"14330","29427","11629","11629_29427"
"14331","303786","72168","72168_303786"
"14332","304987","383619","383619_304987"
"14333","100362606","320722","320722_100362606"
"14334","312720","11642","11642_312720"
"14335","79254","11643","11643_79254"
"14336","171026","238276","238276_171026"
"14337","116633","56399","56399_116633"
"14338","191574","105387","105387_191574"
"14339","498789","70861","70861_498789"
"14340","291283","77337","77337_291283"
"14341","171516","105349","105349_171516"
"14342","192242","208665","208665_192242"
"14343","307091","56043","56043_307091"
"14344","24186","11657","11657_24186"
"14345","24188","11668","11668_24188"
"14346","29651","26358","26358_29651"
"14347","298079","72535","72535_298079"
"14348","316017","235633","235633_316017"
"14349","25376","11698","11698_25376"
"14350","29160","11704","11704_29160"
"14351","29530","110542","110542_29530"
"14352","300186","105827","105827_300186"
"14353","307526","225339","225339_307526"
"14354","689404","71421","71421_689404"
"14355","304317","231842","231842_304317"
"14356","360650","13929","13929_360650"
"14357","289521","81702","81702_289521"
"14358","316330","78321","78321_316330"
"14359","100359720","625662","625662_100359720"
"14360","295283","545554","545554_295283"
"14361","365881","213121","213121_365881"
"14362","293117","73845","73845_293117"
"14363","689907","66729","66729_689907"
"14364","691770","383787","383787_691770"
"14365","501105","100043332","100043332_501105"
"14366","502733","75196","75196_502733"
"14367","100361272","242037","242037_100361272"
"14368","299714","320091","320091_299714"
"14369","498622","26359","26359_498622"
"14370","155423","11750","11750_155423"
"14371","306283","11752","11752_306283"
"14372","498757","27052","27052_498757"
"14373","81637","11772","11772_81637"
"14374","308777","11775","11775_308777"
"14375","302290","11777","11777_302290"
"14376","689616","494504","494504_689616"
"14377","365872","226548","226548_365872"
"14378","140638","66113","66113_140638"
"14379","25383","11810","11810_25383"
"14380","315137","80287","80287_315137"
"14381","498251","71281","71281_498251"
"14382","499264","171504","171504_499264"
"14383","24207","11814","11814_24207"
"14384","680551","11425","11425_680551"
"14385","304603","28194","28194_304603"
"14386","25386","11827","11827_25386"
"14387","25241","11830","11830_25241"
"14388","29170","11831","11831_29170"
"14389","54323","11838","11838_54323"
"14390","79120","11843","11843_79120"
"14391","307459","71302","71302_307459"
"14392","296323","545481","545481_296323"
"14393","100363276","11856","11856_100363276"
"14394","300115","73167","73167_300115"
"14395","310460","622434","622434_310460"
"14396","685394","381142","381142_685394"
"14397","294301","67645","67645_294301"
"14398","301579","78795","78795_301579"
"14399","100359678","100503043","100503043_100359678"
"14400","102552920","494468","494468_102552920"
"14401","317407","70237","70237_317407"
"14402","317405","245607","245607_317405"
"14403","363496","278097","278097_363496"
"14404","361032","67419","67419_361032"
"14405","293019","66412","66412_293019"
"14406","680452","76920","76920_680452"
"14407","305235","109979","109979_305235"
"14408","362572","11876","11876_362572"
"14409","687364","66772","66772_687364"
"14410","299687","67341","67341_299687"
"14411","363991","226439","226439_363991"
"14412","63866","58170","58170_63866"
"14413","100361323","56079","56079_100361323"
"14414","307555","211961","211961_307555"
"14415","171028","192113","192113_171028"
"14416","288026","224079","224079_288026"
"14417","303856","268878","268878_303856"
"14418","29132","27222","27222_29132"
"14419","171496","69047","69047_171496"
"14420","24216","11944","11944_24216"
"14421","24217","11945","11945_24217"
"14422","171082","67942","67942_171082"
"14423","296981","140494","140494_296981"
"14424","297932","242341","242341_297932"
"14425","312488","110935","110935_312488"
"14426","103692087","668210","668210_103692087"
"14427","368044","66237","66237_368044"
"14428","289407","338375","338375_289407"
"14429","84011","11981","11981_84011"
"14430","361015","246103","246103_361015"
"14431","100192313","382423","382423_100192313"
"14432","689656","69885","69885_689656"
"14433","679520","245533","245533_679520"
"14434","302425","245532","245532_302425"
"14435","308444","26362","26362_308444"
"14436","366473","242669","242669_366473"
"14437","310508","26879","26879_310508"
"14438","288752","231727","231727_288752"
"14439","292325","272411","272411_292325"
"14440","29725","12012","12012_29725"
"14441","116502","12018","12018_116502"
"14442","296198","403171","403171_296198"
"14443","365948","242248","242248_365948"
"14444","309178","74481","74481_309178"
"14445","303970","70508","70508_303970"
"14446","246755","76960","76960_246755"
"14447","65036","12038","12038_65036"
"14448","500348","66813","66813_500348"
"14449","295337","229672","229672_295337"
"14450","60434","12050","12050_60434"
"14451","293514","12055","12055_293514"
"14452","681008","666938","666938_681008"
"14453","314847","382427","382427_314847"
"14454","363498","12069","12069_363498"
"14455","117089","12070","12070_117089"
"14456","25394","12075","12075_25394"
"14457","114496","12124","12124_114496"
"14458","367786","12169","12169_367786"
"14459","501143","75388","75388_501143"
"14460","246238","18843","18843_246238"
"14461","311559","67135","67135_311559"
"14462","50585","19194","19194_50585"
"14463","690402","73388","73388_690402"
"14464","499926","228801","228801_499926"
"14465","296290","66557","66557_296290"
"14466","499924","378700","378700_499924"
"14467","499925","381399","381399_499925"
"14468","690479","228802","228802_690479"
"14469","311558","228796","228796_311558"
"14470","299685","270757","270757_299685"
"14471","497672","12189","12189_497672"
"14472","304654","74666","74666_304654"
"14473","260319","12209","12209_260319"
"14474","103691065","330470","330470_103691065"
"14475","81506","12182","12182_81506"
"14476","378947","69550","69550_378947"
"14477","293060","83962","83962_293060"
"14478","100363270","100270744","100270744_100363270"
"14479","100361234","78611","78611_100361234"
"14480","407756","208154","208154_407756"
"14481","306956","12231","12231_306956"
"14482","306957","238555","238555_306957"
"14483","309620","547431","547431_309620"
"14484","684480","237754","237754_684480"
"14485","361765","12234","12234_361765"
"14486","100361018","100302688","100302688_100361018"
"14487","499276","233918","233918_499276"
"14488","100362342","77252","77252_100362342"
"14489","682010","66765","66765_682010"
"14490","681006","67507","67507_681006"
"14491","308908","100503879","100503879_308908"
"14492","315665","75311","75311_315665"
"14493","500993","434402","434402_500993"
"14494","689065","69861","69861_689065"
"14495","362175","68243","68243_362175"
"14496","500945","69325","69325_500945"
"14497","690349","66276","66276_690349"
"14498","690142","545126","545126_690142"
"14499","679534","76640","76640_679534"
"14500","500827","66605","66605_500827"
"14501","500354","320135","320135_500354"
"14502","690784","73344","73344_690784"
"14503","290876","66501","66501_290876"
"14504","691485","319942","319942_691485"
"14505","500673","75801","75801_500673"
"14506","498514","74359","74359_498514"
"14507","691418","623781","623781_691418"
"14508","308990","101602","101602_308990"
"14509","361424","68918","68918_361424"
"14510","680913","330820","330820_680913"
"14511","498943","71046","71046_498943"
"14512","360483","73261","73261_360483"
"14513","499265","78118","78118_499265"
"14514","687560","76405","76405_687560"
"14515","100912483","75304","75304_100912483"
"14516","687707","668433","668433_687707"
"14517","689039","66330","66330_689039"
"14518","498014","69066","69066_498014"
"14519","102552988","628813","628813_102552988"
"14520","691189","72215","72215_691189"
"14521","688282","77727","77727_688282"
"14522","498886","407819","407819_498886"
"14523","691722","73090","73090_691722"
"14524","100361913","72275","72275_100361913"
"14525","691141","382062","382062_691141"
"14526","308568","668661","668661_308568"
"14527","689766","69428","69428_689766"
"14528","360864","75368","75368_360864"
"14529","362592","68920","68920_362592"
"14530","500513","70941","70941_500513"
"14531","689589","67646","67646_689589"
"14532","313595","230757","230757_313595"
"14533","108351043","115489946","115489946_108351043"
"14534","120093057","229600","229600_120093057"
"14535","295265","229588","229588_295265"
"14536","686143","66533","66533_686143"
"14537","500505","620779","620779_500505"
"14538","682102","635169","635169_682102"
"14539","294806","81799","81799_294806"
"14540","305423","109323","109323_305423"
"14541","408246","232371","232371_408246"
"14542","100365450","75656","75656_100365450"
"14543","499927","75480","75480_499927"
"14544","499958","101056205","101056205_499958"
"14545","689618","72221","72221_689618"
"14546","498063","75328","75328_498063"
"14547","498060","74387","74387_498060"
"14548","499421","333670","333670_499421"
"14549","100362109","328573","328573_100362109"
"14550","304055","207781","207781_304055"
"14551","691703","244911","244911_691703"
"14552","108351734","75697","75697_108351734"
"14553","500798","237397","237397_500798"
"14554","501147","73463","73463_501147"
"14555","100362216","72792","72792_100362216"
"14556","498431","75087","75087_498431"
"14557","690352","67358","67358_690352"
"14558","499135","243944","243944_499135"
"14559","690114","434171","434171_690114"
"14560","500227","71837","71837_500227"
"14561","84007","12267","12267_84007"
"14562","500258","381798","381798_500258"
"14563","685964","243535","243535_685964"
"14564","102550375","102633458","102633458_102550375"
"14565","685680","212998","212998_685680"
"14566","498675","112418","112418_498675"
"14567","100362176","68725","68725_100362176"
"14568","680045","434439","434439_680045"
"14569","24235","12269","12269_24235"
"14570","289010","22789","22789_289010"
"14571","362047","67741","67741_362047"
"14572","498368","76261","76261_498368"
"14573","691807","67704","67704_691807"
"14574","498330","74218","74218_498330"
"14575","499643","100233207","100233207_499643"
"14576","310537","75939","75939_310537"
"14577","102553825","381634","381634_102553825"
"14578","498933","67687","67687_498933"
"14579","113959","12273","12273_113959"
"14580","445269","319430","319430_445269"
"14581","291608","225443","225443_291608"
"14582","360506","67592","67592_360506"
"14583","305476","67430","67430_305476"
"14584","681210","66931","66931_681210"
"14585","301232","224833","224833_301232"
"14586","688459","71583","71583_688459"
"14587","500434","214568","214568_500434"
"14588","681367","67101","67101_681367"
"14589","500124","70821","70821_500124"
"14590","498154","73212","73212_498154"
"14591","361066","268759","268759_361066"
"14592","100912291","75799","75799_100912291"
"14593","100360821","67317","67317_100360821"
"14594","685849","242484","242484_685849"
"14595","100912252","70900","70900_100912252"
"14596","500441","73721","73721_500441"
"14597","499331","225995","225995_499331"
"14598","500475","214106","214106_500475"
"14599","311852","73598","73598_311852"
"14600","308588","12348","12348_308588"
"14601","500501","67770","67770_500501"
"14602","64029","70977","70977_64029"
"14603","686189","71132","71132_686189"
"14604","306872","71213","71213_306872"
"14605","499445","270711","270711_499445"
"14606","307100","70405","70405_307100"
"14607","689537","108802","108802_689537"
"14608","83506","207565","207565_83506"
"14609","316010","12796","12796_316010"
"14610","83685","12338","12338_83685"
"14611","29324","12344","12344_29324"
"14612","294770","239319","239319_294770"
"14613","309150","107239","107239_309150"
"14614","299587","12365","12365_299587"
"14615","689349","225865","225865_689349"
"14616","366174","212670","212670_366174"
"14617","290989","76856","76856_290989"
"14618","362623","329954","329954_362623"
"14619","680264","106757","106757_680264"
"14620","85332","109042","109042_85332"
"14621","29319","14603","14603_29319"
"14622","498572","67926","67926_498572"
"14623","690544","76653","76653_690544"
"14624","313496","622404","622404_313496"
"14625","290755","212392","212392_290755"
"14626","498858","240261","240261_498858"
"14627","287936","76872","76872_287936"
"14628","289329","403180","403180_289329"
"14629","366565","67656","67656_366565"
"14630","102552378","625464","625464_102552378"
"14631","100360752","108811","108811_100360752"
"14632","499442","76138","76138_499442"
"14633","311051","227933","227933_311051"
"14634","316399","78016","78016_316399"
"14635","499536","100039139","100039139_499536"
"14636","287131","207209","207209_287131"
"14637","289502","320696","320696_289502"
"14638","300442","67119","67119_300442"
"14639","683891","434778","434778_683891"
"14640","298442","68394","68394_298442"
"14641","619575","74434","74434_619575"
"14642","307556","70950","70950_307556"
"14643","499158","100503036","100503036_499158"
"14644","689962","74297","74297_689962"
"14645","499754","77058","77058_499754"
"14646","500925","239650","239650_500925"
"14647","289334","433386","433386_289334"
"14648","499759","329366","329366_499759"
"14649","498270","78465","78465_498270"
"14650","500678","626215","626215_500678"
"14651","679584","381580","381580_679584"
"14652","500823","237465","237465_500823"
"14653","498073","69339","69339_498073"
"14654","498190","269693","269693_498190"
"14655","304484","330188","330188_304484"
"14656","291530","381175","381175_291530"
"14657","498657","67929","67929_498657"
"14658","500640","72123","72123_500640"
"14659","494320","434130","434130_494320"
"14660","308810","70884","70884_308810"
"14661","312863","67015","67015_312863"
"14662","311323","214239","214239_311323"
"14663","500825","66716","66716_500825"
"14664","100909701","100504112","100504112_100909701"
"14665","298392","442829","442829_298392"
"14666","688605","20290","20290_688605"
"14667","117551","20299","20299_117551"
"14668","685958","541307","541307_685958"
"14669","81526","18133","18133_81526"
"14670","498492","239083","239083_498492"
"14671","298686","56036","56036_298686"
"14672","499528","218630","218630_499528"
"14673","316019","54199","54199_316019"
"14674","499967","242891","242891_499967"
"14675","310727","630146","630146_310727"
"14676","60350","12475","12475_60350"
"14677","502585","54215","54215_502585"
"14678","499099","68891","68891_499099"
"14679","365367","12478","12478_365367"
"14680","502852","246278","246278_502852"
"14681","25145","12484","12484_25145"
"14682","64025","18106","18106_64025"
"14683","362851","54219","54219_362851"
"14684","25668","12494","12494_25668"
"14685","25710","12500","12500_25710"
"14686","315609","12501","12501_315609"
"14687","300678","12502","12502_300678"
"14688","29364","16423","16423_29364"
"14689","54236","12507","12507_54236"
"14690","117054","23833","23833_117054"
"14691","310693","11801","11801_310693"
"14692","25752","12511","12511_25752"
"14693","301132","21948","21948_301132"
"14694","313498","12517","12517_313498"
"14695","25408","12519","12519_25408"
"14696","56822","12524","12524_56822"
"14697","498079","84544","84544_498079"
"14698","293693","240505","240505_293693"
"14699","363948","23836","23836_363948"
"14700","29182","104010","104010_29182"
"14701","498515","239096","239096_498515"
"14702","686932","68764","68764_686932"
"14703","363144","69398","69398_363144"
"14704","102552638","381922","381922_102552638"
"14705","286919","214444","214444_286919"
"14706","305242","53886","53886_305242"
"14707","60396","213084","213084_60396"
"14708","503009","381113","381113_503009"
"14709","100362817","66338","66338_100362817"
"14710","292044","75796","75796_292044"
"14711","292700","330483","330483_292700"
"14712","502334","72431","72431_502334"
"14713","680640","319930","319930_680640"
"14714","116711","26368","26368_116711"
"14715","24926","384557","384557_24926"
"14716","103692531","68554","68554_103692531"
"14717","361675","57754","57754_361675"
"14718","298850","12615","12615_298850"
"14719","362217","12616","12616_362217"
"14720","363198","83815","83815_363198"
"14721","307302","225523","225523_307302"
"14722","498028","58251","58251_498028"
"14723","287766","320162","320162_287766"
"14724","499656","73545","73545_499656"
"14725","363782","212517","212517_363782"
"14726","499282","212124","212124_499282"
"14727","100910867","207686","207686_100910867"
"14728","499334","67483","67483_499334"
"14729","501121","12627","12627_501121"
"14730","288353","106143","106143_288353"
"14731","306647","101994","101994_306647"
"14732","296147","66170","66170_296147"
"14733","303395","73634","73634_303395"
"14734","89824","12654","12654_89824"
"14735","363455","83453","83453_363455"
"14736","307838","26887","26887_307838"
"14737","291770","71367","71367_291770"
"14738","688819","73259","73259_688819"
"14739","361423","436062","436062_361423"
"14740","84411","56542","56542_84411"
"14741","361039","101056084","101056084_361039"
"14742","287661","217149","217149_287661"
"14743","245978","75458","75458_245978"
"14744","362793","217887","217887_362793"
"14745","155268","114141","114141_155268"
"14746","502083","100039801","100039801_502083"
"14747","499140","74276","74276_499140"
"14748","680338","232413","232413_680338"
"14749","502900","71183","71183_502900"
"14750","314148","66864","66864_314148"
"14751","307851","353287","353287_307851"
"14752","500337","243653","243653_500337"
"14753","500336","56760","56760_500336"
"14754","296985","665180","665180_296985"
"14755","362430","269799","269799_362430"
"14756","362432","17474","17474_362432"
"14757","450223","56619","56619_450223"
"14758","689004","75863","75863_689004"
"14759","679787","23845","23845_679787"
"14760","502902","56644","56644_502902"
"14761","502901","232414","232414_502901"
"14762","289865","73324","73324_289865"
"14763","304081","209195","209195_304081"
"14764","171305","102414","102414_171305"
"14765","295518","27278","27278_295518"
"14766","25680","109791","109791_25680"
"14767","689425","328788","328788_689425"
"14768","309082","212070","212070_309082"
"14769","298534","269582","269582_298534"
"14770","366311","74438","74438_366311"
"14771","498814","17763","17763_498814"
"14772","291823","100504164","100504164_291823"
"14773","102554842","75502","75502_102554842"
"14774","307616","73381","73381_307616"
"14775","290214","67272","67272_290214"
"14776","296311","70873","70873_296311"
"14777","309387","83674","83674_309387"
"14778","301345","94218","94218_301345"
"14779","363216","94220","94220_363216"
"14780","27256","53870","53870_27256"
"14781","499723","71355","71355_499723"
"14782","687064","77018","77018_687064"
"14783","685612","140709","140709_685612"
"14784","84032","12825","12825_84032"
"14785","501047","665033","665033_501047"
"14786","297428","54161","54161_297428"
"14787","290925","66423","66423_290925"
"14788","360229","75483","75483_360229"
"14789","54242","12873","12873_54242"
"14790","408212","74649","74649_408212"
"14791","502042","105594","105594_502042"
"14792","310137","73692","73692_310137"
"14793","691478","12891","12891_691478"
"14794","58952","54381","54381_58952"
"14795","287799","52670","52670_287799"
"14796","365407","269061","269061_365407"
"14797","289395","12902","12902_289395"
"14798","120100590","74175","74175_120100590"
"14799","312638","171508","171508_312638"
"14800","654517","78081","78081_654517"
"14801","360445","22024","22024_360445"
"14802","171499","57914","57914_171499"
"14803","295186","381457","381457_295186"
"14804","300649","54698","54698_300649"
"14805","288204","224273","224273_288204"
"14806","289138","226527","226527_289138"
"14807","116630","12981","12981_116630"
"14808","652957","12982","12982_652957"
"14809","24284","12990","12990_24284"
"14810","114595","12993","12993_114595"
"14811","286759","12992","12992_286759"
"14812","29173","12991","12991_29173"
"14813","29188","12994","12994_29188"
"14814","64823","70425","70425_64823"
"14815","498036","224291","224291_498036"
"14816","266776","69362","69362_266776"
"14817","171096","73720","73720_171096"
"14818","296257","13011","13011_296257"
"14819","29679","13012","13012_29679"
"14820","362231","13013","13013_362231"
"14821","296220","228756","228756_296220"
"14822","681682","270599","270599_681682"
"14823","102553745","621901","621901_102553745"
"14824","100360296","75013","75013_100360296"
"14825","100360757","664799","664799_100360757"
"14826","29201","13019","13019_29201"
"14827","293515","244218","244218_293515"
"14828","361839","216033","216033_361839"
"14829","619580","55936","55936_619580"
"14830","25424","13034","13034_25424"
"14831","293676","13041","13041_293676"
"14832","29145","330695","330695_29145"
"14833","100188934","629147","629147_100188934"
"14834","680835","66515","66515_680835"
"14835","316228","78309","78309_316228"
"14836","294288","67675","67675_294288"
"14837","305307","231293","231293_305307"
"14838","89808","20312","20312_89808"
"14839","498335","55985","55985_498335"
"14840","497942","66102","66102_497942"
"14841","308436","232983","232983_308436"
"14842","29363","12145","12145_29363"
"14843","100124593","80901","80901_100124593"
"14844","500876","71088","71088_500876"
"14845","102553785","382231","382231_102553785"
"14846","100361265","102634296","102634296_100361265"
"14847","688842","631784","631784_688842"
"14848","689035","230582","230582_689035"
"14849","100359483","67407","67407_100359483"
"14850","500458","74914","74914_500458"
"14851","679979","224044","224044_679979"
"14852","24303","71754","71754_24303"
"14853","25053","76279","76279_25053"
"14854","171522","56448","56448_171522"
"14855","171380","384724","384724_171380"
"14856","690489","12879","12879_690489"
"14857","499747","67859","67859_499747"
"14858","59116","13168","13168_59116"
"14859","315987","321006","321006_315987"
"14860","313296","245404","245404_313296"
"14861","298159","245403","245403_298159"
"14862","103690326","75766","75766_103690326"
"14863","84394","13193","13193_84394"
"14864","100363484","73284","73284_100363484"
"14865","25113","13199","13199_25113"
"14866","58856","30959","30959_58856"
"14867","100360801","234311","234311_100360801"
"14868","652921","353320","353320_652921"
"14869","83687","13214","13214_83687"
"14870","641627","244332","244332_641627"
"14871","641626","246083","246083_641626"
"14872","641657","432867","432867_641657"
"14873","641658","77673","77673_641658"
"14874","641655","654460","654460_641655"
"14875","641628","545475","545475_641628"
"14876","641519","75400","75400_641519"
"14877","641636","403172","403172_641636"
"14878","641632","246700","246700_641632"
"14879","641640","266620","266620_641640"
"14880","641644","654459","654459_641644"
"14881","641629","654457","654457_641629"
"14882","171412","442835","442835_171412"
"14883","641641","319579","319579_641641"
"14884","641621","629114","629114_641621"
"14885","641650","654465","654465_641650"
"14886","641651","654458","654458_641651"
"14887","641656","73670","73670_641656"
"14888","641652","619548","619548_641652"
"14889","312257","209773","209773_312257"
"14890","315438","234964","234964_315438"
"14891","678749","668257","668257_678749"
"14892","25666","110197","110197_25666"
"14893","100361138","110524","110524_100361138"
"14894","307483","13367","13367_307483"
"14895","291006","68203","68203_291006"
"14896","502097","234130","234130_502097"
"14897","499150","50722","50722_499150"
"14898","114587","13386","13386_114587"
"14899","170568","12945","12945_170568"
"14900","691970","71395","71395_691970"
"14901","361548","73712","73712_361548"
"14902","25312","13406","13406_25312"
"14903","308405","13400","13400_308405"
"14904","313352","242523","242523_313352"
"14905","313484","56296","56296_313484"
"14906","108348153","70887","70887_108348153"
"14907","499100","71241","71241_499100"
"14908","307429","240283","240283_307429"
"14909","287845","69926","69926_287845"
"14910","207117","13417","13417_207117"
"14911","363127","235567","235567_363127"
"14912","690115","77505","77505_690115"
"14913","171437","76233","76233_171437"
"14914","502694","76829","76829_502694"
"14915","288257","60364","60364_288257"
"14916","363972","269109","269109_363972"
"14917","315758","74388","74388_315758"
"14918","685378","73693","73693_685378"
"14919","297824","381510","381510_297824"
"14920","315615","114873","114873_315615"
"14921","499933","66934","66934_499933"
"14922","25254","666279","666279_25254"
"14923","502674","56431","56431_502674"
"14924","362238","252864","252864_362238"
"14925","306527","66959","66959_306527"
"14926","293847","75590","75590_293847"
"14927","102552939","75577","75577_102552939"
"14928","102551208","242646","242646_102551208"
"14929","303963","224170","224170_303963"
"14930","680751","228598","228598_680751"
"14931","60417","13599","13599_60417"
"14932","296872","245527","245527_296872"
"14933","679247","100504608","100504608_679247"
"14934","298425","230648","230648_298425"
"14935","100361655","69441","69441_100361655"
"14936","363653","319634","319634_363653"
"14937","688481","69306","69306_688481"
"14938","406166","81701","81701_406166"
"14939","365691","268780","268780_365691"
"14940","499882","58521","58521_499882"
"14941","685691","386655","386655_685691"
"14942","299606","50701","50701_299606"
"14943","366142","13711","13711_366142"
"14944","296102","269344","269344_296102"
"14945","295490","59308","59308_295490"
"14946","313861","78798","78798_313861"
"14947","289525","13801","13801_289525"
"14948","498029","338371","338371_498029"
"14949","100912292","69638","69638_100912292"
"14950","54410","209558","209558_54410"
"14951","685900","383075","383075_685900"
"14952","309390","93685","93685_309390"
"14953","292328","68618","68618_292328"
"14954","309557","13822","13822_309557"
"14955","362202","13828","13828_362202"
"14956","298528","230735","230735_298528"
"14957","79208","13839","13839_79208"
"14958","24338","270190","270190_24338"
"14959","366836","71932","71932_366836"
"14960","316021","77781","77781_316021"
"14961","691153","103551","103551_691153"
"14962","685153","209351","209351_685153"
"14963","685161","75526","75526_685161"
"14964","500502","67753","67753_500502"
"14965","679682","353283","353283_679682"
"14966","59325","13874","13874_59325"
"14967","313535","140546","140546_313535"
"14968","306622","234086","234086_306622"
"14969","685046","632778","632778_685046"
"14970","681820","239368","239368_681820"
"14971","499626","545527","545527_499626"
"14972","298485","27028","27028_298485"
"14973","295619","77767","77767_295619"
"14974","373544","226090","226090_373544"
"14975","297698","69187","69187_297698"
"14976","117030","67397","67397_117030"
"14977","288602","214292","214292_288602"
"14978","120099290","69501","69501_120099290"
"14979","361544","14008","14008_361544"
"14980","295297","27049","27049_295297"
"14981","499651","546801","546801_499651"
"14982","289712","59056","59056_289712"
"14983","289711","68525","68525_289711"
"14984","301062","208194","208194_301062"
"14985","315663","320051","320051_315663"
"14986","290757","109821","109821_290757"
"14987","306761","58992","58992_306761"
"14988","100911581","14073","14073_100911581"
"14989","362678","67513","67513_362678"
"14990","84575","76267","76267_84575"
