"","Rat_EntrezGene.ID","Mouse_EntrezGene.ID","MouseVsRat_EntrezGene.ID"
"13360","291640","83885","83885_291640"
"13361","85263","20523","20523_85263"
"13362","361074","67554","67554_361074"
"13363","362145","78830","78830_362145"
"13364","64201","67863","67863_64201"
"13365","360636","68066","68066_360636"
"13366","306000","67712","67712_306000"
"13367","497933","71998","71998_497933"
"13368","83819","80979","80979_83819"
"13369","310732","242126","242126_310732"
"13370","29501","20498","20498_29501"
"13371","60577","57738","57738_60577"
"13372","363103","235504","235504_363103"
"13373","362287","228993","228993_362287"
"13374","316559","80721","80721_316559"
"13375","500526","17346","17346_500526"
"13376","500562","83557","83557_500562"
"13377","287984","21762","21762_287984"
"13378","501183","329207","329207_501183"
"13379","502091","68867","68867_502091"
"13380","246298","67442","67442_246298"
"13381","688272","217340","217340_688272"
"13382","366004","329360","329360_366004"
"13383","310533","76089","76089_310533"
"13384","296084","68142","68142_296084"
"13385","361654","233913","233913_361654"
"13386","361887","67285","67285_361887"
"13387","362566","230654","230654_362566"
"13388","691093","110012","110012_691093"
"13389","360461","66086","66086_360461"
"13390","260323","76742","76742_260323"
"13391","304935","83993","83993_304935"
"13392","315870","76365","76365_315870"
"13393","295315","21384","21384_295315"
"13394","362461","74741","74741_362461"
"13395","360613","67480","67480_360613"
"13396","679091","17299","17299_679091"
"13397","310689","74485","74485_310689"
"13398","289606","14395","14395_289606"
"13399","288308","78913","78913_288308"
"13400","65024","231252","231252_65024"
"13401","311901","16874","16874_311901"
"13402","685244","245666","245666_685244"
"13403","303158","73158","73158_303158"
"13404","291824","57813","57813_291824"
"13405","366333","76132","76132_366333"
"13406","500915","106014","106014_500915"
"13407","500252","243529","243529_500252"
"13408","24437","14958","14958_24437"
"13409","685909","77605","77605_685909"
"13410","498355","433899","433899_498355"
"13411","299618","17347","17347_299618"
"13412","25609","22141","22141_25609"
"13413","362226","27054","27054_362226"
"13414","500956","319278","319278_500956"
"13415","362642","212555","212555_362642"
"13416","171158","170458","170458_171158"
"13417","290566","239017","239017_290566"
"13418","363225","78896","78896_363225"
"13419","289747","18413","18413_289747"
"13420","84426","22417","22417_84426"
"13421","25653","22094","22094_25653"
"13422","313891","225004","225004_313891"
"13423","288919","56495","56495_288919"
"13424","362489","12395","12395_362489"
"13425","361431","12398","12398_361431"
"13426","282835","78903","78903_282835"
"13427","299050","66132","66132_299050"
"13428","58817","20334","20334_58817"
"13429","25648","11987","11987_25648"
"13430","288518","67604","67604_288518"
"13431","80843","53421","53421_80843"
"13432","362325","16543","16543_362325"
"13433","365652","68018","68018_365652"
"13434","502894","319801","319801_502894"
"13435","85257","12790","12790_85257"
"13436","85259","12788","12788_85259"
"13437","25221","21674","21674_25221"
"13438","302993","20681","20681_302993"
"13439","290317","20680","20680_290317"
"13440","293165","20679","20679_293165"
"13441","683722","75296","75296_683722"
"13442","296532","76857","76857_296532"
"13443","83469","228357","228357_83469"
"13444","365371","21389","21389_365371"
"13445","293148","277939","277939_293148"
"13446","85258","233649","233649_85258"
"13447","308009","67894","67894_308009"
"13448","312270","243780","243780_312270"
"13449","289026","20668","20668_289026"
"13450","689988","20667","20667_689988"
"13451","84046","20666","20666_84046"
"13452","29361","20665","20665_29361"
"13453","315601","382074","382074_315601"
"13454","302583","436240","436240_302583"
"13455","353305","21386","21386_353305"
"13456","300666","71764","71764_300666"
"13457","361088","72486","72486_361088"
"13458","311723","20672","20672_311723"
"13459","312936","20671","20671_312936"
"13460","300954","20669","20669_300954"
"13461","140587","20678","20678_140587"
"13462","499593","20674","20674_499593"
"13463","58940","51788","51788_58940"
"13464","301068","68969","68969_301068"
"13465","287703","20918","20918_287703"
"13466","25411","12789","12789_25411"
"13467","83686","333329","333329_83686"
"13468","500418","30952","30952_500418"
"13469","310900","17777","17777_310900"
"13470","24203","11722","11722_24203"
"13471","114096","67834","67834_114096"
"13472","307920","382035","382035_307920"
"13473","297969","109093","109093_297969"
"13474","24250","12411","12411_24250"
"13475","29191","21334","21334_29191"
"13476","117542","108100","108100_117542"
"13477","24479","15926","15926_24479"
"13478","100125384","243996","243996_100125384"
"13479","25179","15929","15929_25179"
"13480","94173","170718","170718_94173"
"13481","361596","269951","269951_361596"
"13482","59101","66180","66180_59101"
"13483","287644","237928","237928_287644"
"13484","288741","231630","231630_288741"
"13485","290868","97541","97541_290868"
"13486","299851","216443","216443_299851"
"13487","297113","353172","353172_297113"
"13488","691002","71755","71755_691002"
"13489","117140","110521","110521_117140"
"13490","310856","74776","74776_310856"
"13491","24806","21333","21333_24806"
"13492","106146145","545192","545192_106146145"
"13493","291556","70223","70223_291556"
"13494","291624","107045","107045_291624"
"13495","606294","72320","72320_606294"
"13496","65155","11655","11655_65155"
"13497","171451","67247","67247_171451"
"13498","690745","66112","66112_690745"
"13499","116483","226414","226414_116483"
"13500","292023","234734","234734_292023"
"13501","500987","15270","15270_500987"
"13502","25329","16866","16866_25329"
"13503","94341","100040591","100040591_94341"
"13504","117052","16515","16515_117052"
"13505","29712","16518","16518_29712"
"13506","29384","26914","26914_29384"
"13507","361844","404634","404634_361844"
"13508","312192","74340","74340_312192"
"13509","302288","240263","240263_302288"
"13510","308701","272396","272396_308701"
"13511","685325","70503","70503_685325"
"13512","313413","73094","73094_313413"
"13513","29718","16513","16513_29718"
"13514","83535","16514","16514_83535"
"13515","50599","16519","16519_50599"
"13516","29713","16521","16521_29713"
"13517","25743","16522","16522_25743"
"13518","116560","16524","16524_116560"
"13519","363259","98733","98733_363259"
"13520","289352","107508","107508_289352"
"13521","81519","17308","17308_81519"
"13522","94273","217664","217664_94273"
"13523","29582","17309","17309_29582"
"13524","500973","56857","56857_500973"
"13525","291967","70796","70796_291967"
"13526","64829","382018","382018_64829"
"13527","362600","100206","100206_362600"
"13528","298184","68268","68268_298184"
"13529","100364240","100503185","100503185_100364240"
"13530","259242","330319","330319_259242"
"13531","361537","22177","22177_361537"
"13532","502750","381759","381759_502750"
"13533","299211","238331","238331_299211"
"13534","363783","332175","332175_363783"
"13535","292755","233038","233038_292755"
"13536","294672","320806","320806_294672"
"13537","312159","27999","27999_312159"
"13538","114023","70349","70349_114023"
"13539","295929","17868","17868_295929"
"13540","501195","52392","52392_501195"
"13541","314323","217721","217721_314323"
"13542","501664","66294","66294_501664"
"13543","60384","50797","50797_60384"
"13544","689574","67705","67705_689574"
"13545","315345","56447","56447_315345"
"13546","314917","192190","192190_314917"
"13547","290659","59042","59042_290659"
"13548","301085","17281","17281_301085"
"13549","301742","54160","54160_301742"
"13550","362867","109272","109272_362867"
"13551","297386","232156","232156_297386"
"13552","311166","98985","98985_311166"
"13553","300786","270166","270166_300786"
"13554","497930","52892","52892_497930"
"13555","309135","101772","101772_309135"
"13556","301081","69035","69035_301081"
"13557","361771","66980","66980_361771"
"13558","499014","224454","224454_499014"
"13559","315348","105855","105855_315348"
"13560","314306","238317","238317_314306"
"13561","499567","69126","69126_499567"
"13562","307865","170571","170571_307865"
"13563","290952","238680","238680_290952"
"13564","170906","102193","102193_170906"
"13565","363071","20897","20897_363071"
"13566","287120","213773","213773_287120"
"13567","300219","78733","78733_300219"
"13568","246117","193813","193813_246117"
"13569","311429","70997","70997_311429"
"13570","103691261","381933","381933_103691261"
"13571","500847","80904","80904_500847"
"13572","499864","399568","399568_499864"
"13573","64822","21884","21884_64822"
"13574","79451","11770","11770_79451"
"13575","114020","69049","69049_114020"
"13576","64570","68396","68396_64570"
"13577","140868","16592","16592_140868"
"13578","499570","75497","75497_499570"
"13579","688790","18857","18857_688790"
"13580","25451","14401","14401_25451"
"13581","29689","14403","14403_29689"
"13582","171018","269800","269800_171018"
"13583","29708","14399","14399_29708"
"13584","25450","14400","14400_25450"
"13585","24922","14402","14402_24922"
"13586","65187","57249","57249_65187"
"13587","140674","14405","14405_140674"
"13588","29709","14406","14406_29709"
"13589","29694","14408","14408_29694"
"13590","81658","216643","216643_81658"
"13591","310399","74838","74838_310399"
"13592","362228","67877","67877_362228"
"13593","64472","78689","78689_64472"
"13594","287429","78304","78304_287429"
"13595","288108","72117","72117_288108"
"13596","81530","18604","18604_81530"
"13597","362431","73149","73149_362431"
"13598","24947","14396","14396_24947"
"13599","140675","14397","14397_140675"
"13600","192258","328699","328699_192258"
"13601","289482","97243","97243_289482"
"13602","363518","56292","56292_363518"
"13603","360811","231713","231713_360811"
"13604","498489","70646","70646_498489"
"13605","361718","70999","70999_361718"
"13606","362404","20917","20917_362404"
"13607","361071","20916","20916_361071"
"13608","192675","140475","140475_192675"
"13609","140635","14255","14255_140635"
"13610","295952","68170","68170_295952"
"13611","29705","14394","14394_29705"
"13612","29707","110886","110886_29707"
"13613","29695","14409","14409_29695"
"13614","117098","18598","18598_117098"
"13615","311254","27402","27402_311254"
"13616","289950","68263","68263_289950"
"13617","313905","72195","72195_313905"
"13618","64198","73078","73078_64198"
"13619","296588","66865","66865_296588"
"13620","304488","320717","320717_304488"
"13621","362257","228850","228850_362257"
"13622","296211","241694","241694_296211"
"13623","689134","20335","20335_689134"
"13624","363014","22601","22601_363014"
"13625","114110","14257","14257_114110"
"13626","54251","14254","14254_54251"
"13627","297903","68099","68099_297903"
"13628","25277","17304","17304_25277"
"13629","289054","12316","12316_289054"
"13630","361419","68270","68270_361419"
"13631","100359753","436022","436022_100359753"
"13632","304332","433956","433956_304332"
"13633","296474","229003","229003_296474"
"13634","362204","319996","319996_362204"
"13635","315532","14247","14247_315532"
"13636","681354","403183","403183_681354"
"13637","307913","382034","382034_307913"
"13638","362376","67138","67138_362376"
"13639","100359982","70456","70456_100359982"
"13640","291571","21453","21453_291571"
"13641","102556277","213409","213409_102556277"
"13642","499766","22130","22130_499766"
"13643","293050","54608","54608_293050"
"13644","291793","106861","106861_291793"
"13645","305795","66082","66082_305795"
"13646","361796","193742","193742_361796"
"13647","299617","216169","216169_299617"
"13648","361601","70178","70178_361601"
"13649","58965","51801","51801_58965"
"13650","364380","105501","105501_364380"
"13651","499913","76192","76192_499913"
"13652","309399","226016","226016_309399"
"13653","287726","66599","66599_287726"
"13654","301351","72097","72097_301351"
"13655","300258","60315","60315_300258"
"13656","245955","19039","19039_245955"
"13657","56029","56013","56013_56029"
"13658","81684","70478","70478_81684"
"13659","304667","234542","234542_304667"
"13660","100362908","613264","613264_100362908"
"13661","301563","75734","75734_301563"
"13662","308557","210094","210094_308557"
"13663","120093666","399603","399603_120093666"
"13664","85273","230904","230904_85273"
"13665","691998","637515","637515_691998"
"13666","308654","215693","215693_308654"
"13667","293738","108673","108673_293738"
"13668","297801","497097","497097_297801"
"13669","501097","17240","17240_501097"
"13670","685405","66306","66306_685405"
"13671","54398","54397","54397_54398"
"13672","315093","68877","68877_315093"
"13673","314717","213326","213326_314717"
"13674","303306","27364","27364_303306"
"13675","25338","18081","18081_25338"
"13676","192254","56149","56149_192254"
"13677","282636","114663","114663_282636"
"13678","360991","69922","69922_360991"
"13679","60326","67498","67498_60326"
"13680","690871","208501","208501_690871"
"13681","364755","67475","67475_364755"
"13682","309918","192657","192657_309918"
"13683","171562","50527","50527_171562"
"13684","289568","320827","320827_289568"
"13685","288080","207227","207227_288080"
"13686","364729","73412","73412_364729"
"13687","25302","11441","11441_25302"
"13688","306576","23954","23954_306576"
"13689","24212","98660","98660_24212"
"13690","29639","11936","11936_29639"
"13691","63848","57780","57780_63848"
"13692","500257","71797","71797_500257"
"13693","306687","66631","66631_306687"
"13694","500899","69572","69572_500899"
"13695","691551","74466","74466_691551"
"13696","60338","18301","18301_60338"
"13697","100362572","93734","93734_100362572"
"13698","290645","234384","234384_290645"
"13699","24800","20905","20905_24800"
"13700","171131","108043","108043_171131"
"13701","298982","59003","59003_298982"
"13702","292583","192658","192658_292583"
"13703","501122","211383","211383_501122"
"13704","501033","209743","209743_501033"
"13705","304498","269701","269701_304498"
"13706","363633","20020","20020_363633"
"13707","498188","76792","76792_498188"
"13708","362911","105853","105853_362911"
"13709","310625","58176","58176_310625"
"13710","296618","71820","71820_296618"
"13711","314523","217935","217935_314523"
"13712","680262","76832","76832_680262"
"13713","313417","242584","242584_313417"
"13714","289561","231329","231329_289561"
"13715","100294508","100317","100317_100294508"
"13716","361365","20021","20021_361365"
"13717","498109","245841","245841_498109"
"13718","310538","329679","329679_310538"
"13719","306251","16424","16424_306251"
"13720","50693","16426","16426_50693"
"13721","54404","16427","16427_54404"
"13722","364834","69241","69241_364834"
"13723","288588","20022","20022_288588"
"13724","502186","66491","66491_502186"
"13725","100361574","17749","17749_100361574"
"13726","117017","67710","67710_117017"
"13727","366889","320150","320150_366889"
"13728","361244","210108","210108_361244"
"13729","292165","242253","242253_292165"
"13730","83503","69833","69833_83503"
"13731","114093","19143","19143_114093"
"13732","685890","58212","58212_685890"
"13733","361003","435391","435391_361003"
"13734","363458","94216","94216_363458"
"13735","311450","241656","241656_311450"
"13736","287346","75429","75429_287346"
"13737","289180","240888","240888_289180"
"13738","315904","75552","75552_315904"
"13739","365389","70552","70552_365389"
"13740","365571","71767","71767_365571"
"13741","288583","26433","26433_288583"
"13742","361669","70571","70571_361669"
"13743","290230","67881","67881_290230"
"13744","311743","65964","65964_311743"
"13745","362269","228866","228866_362269"
"13746","294368","66061","66061_294368"
"13747","298483","100470","100470_298483"
"13748","287305","73988","73988_287305"
"13749","24765","20254","20254_24765"
"13750","313126","14610","14610_313126"
"13751","29585","14620","14620_29585"
"13752","310269","75740","75740_310269"
"13753","54256","414089","414089_54256"
"13754","307128","209630","209630_307128"
"13755","266706","14615","14615_266706"
"13756","497913","118454","118454_497913"
"13757","25706","12426","12426_25706"
"13758","308594","211535","211535_308594"
"13759","303534","74407","74407_303534"
"13760","315465","77609","77609_315465"
"13761","307036","74934","74934_307036"
"13762","309420","68034","68034_309420"
"13763","685701","73866","73866_685701"
"13764","501647","78755","78755_501647"
"13765","305317","231279","231279_305317"
"13766","192172","246221","246221_192172"
"13767","25274","22117","22117_25274"
"13768","363448","67117","67117_363448"
"13769","81802","20908","20908_81802"
"13770","502727","231014","231014_502727"
"13771","362553","67344","67344_362553"
"13772","25611","18416","18416_25611"
"13773","308579","78070","78070_308579"
"13774","288065","381045","381045_288065"
"13775","308022","171166","171166_308022"
"13776","307594","225164","225164_307594"
"13777","288371","94178","94178_288371"
"13778","474147","76580","76580_474147"
"13779","499073","381979","381979_499073"
"13780","315652","100502940","100502940_315652"
"13781","292168","68279","68279_292168"
"13782","691317","70433","70433_691317"
"13783","303565","68401","68401_303565"
"13784","303742","71885","71885_303742"
"13785","288591","215210","215210_288591"
"13786","313831","74199","74199_313831"
"13787","680647","268354","268354_680647"
"13788","691123","329731","329731_691123"
"13789","140584","22411","22411_140584"
"13790","299609","27403","27403_299609"
"13791","679837","11489","11489_679837"
"13792","171386","69534","69534_171386"
"13793","361567","75736","75736_361567"
"13794","291691","78656","78656_291691"
"13795","500795","69770","69770_500795"
"13796","100366024","70673","70673_100366024"
"13797","65044","94192","94192_65044"
"13798","500909","76457","76457_500909"
"13799","498257","329274","329274_498257"
"13800","303566","217216","217216_303566"
"13801","498404","104479","104479_498404"
"13802","296599","381356","381356_296599"
"13803","499214","68185","68185_499214"
"13804","353303","237759","237759_353303"
"13805","362260","71715","71715_362260"
"13806","362187","68201","68201_362187"
"13807","498678","72454","72454_498678"
"13808","300758","76183","76183_300758"
"13809","316129","18140","18140_316129"
"13810","361853","75906","75906_361853"
"13811","313705","242748","242748_313705"
"13812","289019","18557","18557_289019"
"13813","116692","19158","19158_116692"
"13814","361437","72185","72185_361437"
"13815","311861","98970","98970_311861"
"13816","361142","270049","270049_361142"
"13817","690746","74362","74362_690746"
"13818","688685","338368","338368_688685"
"13819","288664","231717","231717_288664"
"13820","78961","66629","66629_78961"
"13821","294747","408066","408066_294747"
"13822","360714","66067","66067_360714"
"13823","499653","76022","76022_499653"
"13824","64350","381924","381924_64350"
"13825","295647","227960","227960_295647"
"13826","306842","328232","328232_306842"
"13827","497943","216871","216871_497943"
"13828","312491","18139","18139_312491"
"13829","117105","98741","98741_117105"
"13830","360826","100900","100900_360826"
"13831","404796","258396","258396_404796"
"13832","293721","14376","14376_293721"
"13833","83635","229004","229004_83635"
"13834","361205","16841","16841_361205"
"13835","691777","192976","192976_691777"
"13836","297082","75593","75593_297082"
"13837","366466","215090","215090_366466"
"13838","307948","74393","74393_307948"
"13839","689931","67749","67749_689931"
"13840","692032","76789","76789_692032"
"13841","290746","320714","320714_290746"
"13842","307852","319518","319518_307852"
"13843","494222","382562","382562_494222"
"13844","367073","60409","60409_367073"
"13845","299075","78232","78232_299075"
"13846","680465","67091","67091_680465"
"13847","500843","270802","270802_500843"
"13848","362749","68055","68055_362749"
"13849","362710","231093","231093_362710"
"13850","287899","216725","216725_287899"
"13851","290409","380924","380924_290409"
"13852","25252","13383","13383_25252"
"13853","363858","66682","66682_363858"
"13854","287427","245828","245828_287427"
"13855","292074","59005","59005_292074"
"13856","297720","320662","320662_297720"
"13857","100911395","78933","78933_100911395"
"13858","366124","271813","271813_366124"
"13859","305475","74309","74309_305475"
"13860","689938","66377","66377_689938"
"13861","100151767","270156","270156_100151767"
"13862","362599","27096","27096_362599"
"13863","314169","328108","328108_314169"
"13864","289992","218952","218952_289992"
"13865","246120","71772","71772_246120"
"13866","64459","17175","17175_64459"
"13867","64471","27276","27276_64471"
"13868","259226","72112","72112_259226"
"13869","289864","67939","67939_289864"
"13870","83499","19185","19185_83499"
"13871","114202","13384","13384_114202"
"13872","307035","75739","75739_307035"
"13873","309186","108101","108101_309186"
"13874","29359","26565","26565_29359"
"13875","291427","240411","240411_291427"
"13876","64023","17174","17174_64023"
"13877","64667","52551","52551_64667"
"13878","680523","625286","625286_680523"
"13879","266705","19051","19051_266705"
"13880","302999","100034748","100034748_302999"
"13881","29669","19166","19166_29669"
"13882","192213","19417","19417_192213"
"13883","58808","227157","227157_58808"
"13884","314467","217874","217874_314467"
"13885","314259","56217","56217_314259"
"13886","362359","56524","56524_362359"
"13887","301008","74443","74443_301008"
"13888","361282","67448","67448_361282"
"13889","680532","20422","20422_680532"
"13890","297627","72440","72440_297627"
"13891","309922","73296","73296_309922"
"13892","54705","381511","381511_54705"
"13893","207123","234678","234678_207123"
"13894","690195","170952","170952_690195"
"13895","313644","110351","110351_313644"
"13896","474348","243369","243369_474348"
"13897","140544","13026","13026_140544"
"13898","361976","229503","229503_361976"
"13899","300718","244885","244885_300718"
"13900","300193","223870","223870_300193"
"13901","353229","208449","208449_353229"
"13902","364514","75698","75698_364514"
"13903","290628","77090","77090_290628"
"13904","286936","236899","236899_286936"
"13905","303552","217201","217201_303552"
"13906","305667","67509","67509_305667"
"13907","113907","104175","104175_113907"
"13908","360588","237911","237911_360588"
"13909","293690","66406","66406_293690"
"13910","81536","81535","81535_81536"
"13911","100361684","319719","319719_100361684"
"13912","499931","77799","77799_499931"
"13913","24588","18040","18040_24588"
"13914","361884","78038","78038_361884"
"13915","294972","72039","72039_294972"
"13916","305579","71675","71675_305579"
"13917","691209","107723","107723_691209"
"13918","502918","277898","277898_502918"
"13919","304656","67736","67736_304656"
"13920","80878","80879","80879_80878"
"13921","103693432","73635","73635_103693432"
"13922","170943","27376","27376_170943"
"13923","288499","243328","243328_288499"
"13924","102551403","382543","382543_102551403"
"13925","619382","78618","78618_619382"
"13926","305367","212285","212285_305367"
"13927","81531","18645","18645_81531"
"13928","309110","213350","213350_309110"
"13929","303678","140721","140721_303678"
"13930","500726","217882","217882_500726"
"13931","499780","73737","73737_499780"
"13932","192178","213988","213988_192178"
"13933","313149","226356","226356_313149"
"13934","289081","269132","269132_289081"
"13935","24291","66473","66473_24291"
"13936","300036","22122","22122_300036"
"13937","362548","67733","67733_362548"
"13938","289167","240879","240879_289167"
"13939","311252","210622","210622_311252"
"13940","363687","52686","52686_363687"
"13941","502633","228019","228019_502633"
"13942","362019","229722","229722_362019"
"13943","310640","68521","68521_310640"
"13944","94269","225020","225020_94269"
"13945","25457","241070","241070_25457"
"13946","498179","72650","72650_498179"
"13947","313776","74183","74183_313776"
"13948","502632","75422","75422_502632"
"13949","311441","66926","66926_311441"
"13950","360034","245049","245049_360034"
"13951","316731","76781","76781_316731"
"13952","290564","67011","67011_290564"
"13953","690693","234733","234733_690693"
"13954","686911","639545","639545_686911"
"13955","293700","67674","67674_293700"
"13956","305078","16780","16780_305078"
"13957","102553119","67099","67099_102553119"
"13958","293589","212503","212503_293589"
"13959","311494","74030","74030_311494"
"13960","500059","101359","101359_500059"
"13961","362810","210582","210582_362810"
"13962","362171","72446","72446_362171"
"13963","192227","67103","67103_192227"
"13964","306508","52065","52065_306508"
"13965","296472","20811","20811_296472"
"13966","297383","20166","20166_297383"
"13967","301075","671232","671232_301075"
"13968","100366121","72273","72273_100366121"
"13969","304092","20658","20658_304092"
"13970","361877","66970","66970_361877"
"13971","117242","23964","23964_117242"
"13972","361600","107769","107769_361600"
"13973","689029","107770","107770_689029"
"13974","500537","75180","75180_500537"
"13975","294326","28295","28295_294326"
"13976","690657","213068","213068_690657"
"13977","498229","74626","74626_498229"
"13978","29602","19221","19221_29602"
"13979","309729","170799","170799_309729"
"13980","294072","240660","240660_294072"
"13981","100362538","74663","74663_100362538"
"13982","307212","338403","338403_307212"
"13983","287550","216964","216964_287550"
"13984","100359478","226654","226654_100359478"
"13985","500420","77032","77032_500420"
"13986","305268","231380","231380_305268"
"13987","25624","22317","22317_25624"
"13988","361560","58188","58188_361560"
"13989","313587","230738","230738_313587"
"13990","246282","109910","109910_246282"
"13991","314598","22404","22404_314598"
"13992","307829","11906","11906_307829"
"13993","311604","320799","320799_311604"
"13994","362559","414872","414872_362559"
"13995","313482","230590","230590_313482"
"13996","360567","432582","432582_360567"
"13997","687208","194309","194309_687208"
"13998","298096","71354","71354_298096"
"13999","64550","21969","21969_64550"
"14000","311910","320633","320633_311910"
"14001","301235","210982","210982_301235"
"14002","312226","243753","243753_312226"
"14003","499309","108899","108899_499309"
"14004","311113","75051","75051_311113"
"14005","679701","12023","12023_679701"
"14006","302553","20937","20937_302553"
"14007","308495","233067","233067_308495"
"14008","305095","68875","68875_305095"
"14009","291963","66320","66320_291963"
"14010","314243","72338","72338_314243"
"14011","310362","106064","106064_310362"
"14012","266769","14748","14748_266769"
"14013","683674","231868","231868_683674"
"14014","295930","228356","228356_295930"
"14015","293656","225884","225884_293656"
"14016","81641","16790","16790_81641"
"14017","299186","70127","70127_299186"
"14018","363487","67028","67028_363487"
"14019","50545","29861","29861_50545"
"14020","100360487","78408","78408_100360487"
"14021","498193","433940","433940_498193"
"14022","307907","234797","234797_307907"
"14023","362974","223739","223739_362974"
"14024","362691","68027","68027_362691"
"14025","25031","18798","18798_25031"
"14026","361135","72925","72925_361135"
"14027","294079","69104","69104_294079"
"14028","312656","71779","71779_312656"
"14029","116728","18951","18951_116728"
"14030","691335","56526","56526_691335"
"14031","83788","53860","53860_83788"
"14032","309891","103080","103080_309891"
"14033","689118","74222","74222_689118"
"14034","117515","18000","18000_117515"
"14035","311549","228787","228787_311549"
"14036","679272","216438","216438_679272"
"14037","362849","224703","224703_362849"
"14038","294862","223455","223455_294862"
"14039","64551","235072","235072_64551"
"14040","363542","71089","71089_363542"
"14041","56003","24050","24050_56003"
"14042","499558","211147","211147_499558"
"14043","498089","209200","209200_498089"
"14044","282838","14667","14667_282838"
"14045","24948","14265","14265_24948"
"14046","29678","20227","20227_29678"
"14047","365755","81004","81004_365755"
"14048","685284","72938","72938_685284"
"14049","361531","54624","54624_361531"
"14050","29504","20519","20519_29504"
"14051","83820","320558","320558_83820"
"14052","25276","20957","20957_25276"
"14053","100049583","22040","22040_100049583"
"14054","309275","24102","24102_309275"
"14055","303749","66179","66179_303749"
"14056","29719","16517","16517_29719"
"14057","691842","17188","17188_691842"
"14058","295378","57257","57257_295378"
"14059","29657","11865","11865_29657"
"14060","502201","234684","234684_502201"
"14061","298504","76574","76574_298504"
"14062","361648","73658","73658_361648"
"14063","298024","677884","677884_298024"
"14064","499975","84652","84652_499975"
"14065","302913","69053","69053_302913"
"14066","500986","170761","170761_500986"
"14067","29447","110265","110265_29447"
"14068","100270678","216892","216892_100270678"
"14069","497946","77577","77577_497946"
"14070","59114","26941","26941_59114"
"14071","316415","213056","213056_316415"
"14072","500624","432628","432628_500624"
"14073","309252","170711","170711_309252"
"14074","64183","83679","83679_64183"
"14075","500995","68721","68721_500995"
"14076","497874","214489","214489_497874"
"14077","691921","544717","544717_691921"
"14078","294260","108077","108077_294260"
"14079","294595","218343","218343_294595"
"14080","363064","66317","66317_363064"
"14081","81924","13124","13124_81924"
"14082","501795","73072","73072_501795"
"14083","25745","17886","17886_25745"
"14084","444983","381823","381823_444983"
"14085","309637","224648","224648_309637"
"14086","363009","75089","75089_363009"
"14087","313053","213541","213541_313053"
"14088","366792","71664","71664_366792"
"14089","298436","66805","66805_298436"
"14090","100362155","54151","54151_100362155"
"14091","367295","381270","381270_367295"
"14092","362464","272322","272322_362464"
"14093","315473","68283","68283_315473"
"14094","499106","414069","414069_499106"
"14095","361920","229096","229096_361920"
"14096","691909","233899","233899_691909"
"14097","362914","76773","76773_362914"
"14098","170956","231386","231386_170956"
"14099","499367","546729","546729_499367"
"14100","301957","66793","66793_301957"
"14101","500007","77036","77036_500007"
"14102","296467","228994","228994_296467"
"14103","295985","76894","76894_295985"
"14104","54267","17132","17132_54267"
"14105","307251","225743","225743_307251"
"14106","314788","68281","68281_314788"
"14107","310550","100534287","100534287_310550"
"14108","500361","16970","16970_500361"
"14109","360950","22388","22388_360950"
"14110","500400","242297","242297_500400"
"14111","113922","93684","93684_113922"
"14112","314764","216238","216238_314764"
"14113","100911041","56277","56277_100911041"
"14114","360707","69457","69457_360707"
"14115","94202","19279","19279_94202"
"14116","500086","264134","264134_500086"
"14117","366949","378435","378435_366949"
"14118","54264","16658","16658_54264"
"14119","498265","381306","381306_498265"
"14120","307249","212163","212163_307249"
"14121","81529","18573","18573_81529"
"14122","313040","329942","329942_313040"
"14123","292658","101540","101540_292658"
"14124","304582","53890","53890_304582"
"14125","296603","22325","22325_296603"
"14126","288704","72357","72357_288704"
"14127","293427","66085","66085_293427"
"14128","314730","67454","67454_314730"
"14129","306505","244421","244421_306505"
"14130","304928","69962","69962_304928"
"14131","315958","20842","20842_315958"
"14132","116671","12569","12569_116671"
"14133","501164","12570","12570_501164"
"14134","313994","194655","194655_313994"
"14135","306110","16597","16597_306110"
"14136","360745","66863","66863_360745"
"14137","309306","226089","226089_309306"
"14138","287918","74319","74319_287918"
"14139","114851","12575","12575_114851"
"14140","246060","12577","12577_246060"
"14141","117560","16601","16601_117560"
"14142","361201","70153","70153_361201"
"14143","24539","16956","16956_24539"
"14144","100302453","59052","59052_100302453"
"14145","192350","69131","69131_192350"
"14146","314198","71091","71091_314198"
"14147","100362725","382253","382253_100362725"
"14148","299334","67236","67236_299334"
"14149","304666","16596","16596_304666"
"14150","362817","12566","12566_362817"
"14151","83571","12576","12576_83571"
"14152","289993","72391","72391_289993"
"14153","85497","66277","66277_85497"
"14154","302582","245671","245671_302582"
"14155","360568","67493","67493_360568"
"14156","313304","20843","20843_313304"
"14157","499171","50794","50794_499171"
"14158","84410","12224","12224_84410"
"14159","361935","57815","57815_361935"
"14160","58954","23849","23849_58954"
"14161","688405","52004","52004_688405"
"14162","361434","234854","234854_361434"
"14163","54237","12534","12534_54237"
"14164","252879","12537","12537_252879"
"14165","362316","18647","18647_362316"
"14166","314743","237459","237459_314743"
"14167","114483","12571","12571_114483"
"14168","114505","16600","16600_114505"
"14169","171445","110198","110198_171445"
"14170","306998","69562","69562_306998"
"14171","81741","18555","18555_81741"
"14172","140908","12568","12568_140908"
"14173","81813","21847","21847_81813"
"14174","295428","210529","210529_295428"
"14175","309804","78334","78334_309804"
